,fluence,photon_energy,density,hydrogen_factor,nitrogen_factor,oxygen_factor,carbon_factor,sulphur_factor
0,69925.69313029255,1772.0,1.4383166746639382,0.2004924357827741,0.0,0.4217569178540478,0.3179836523920331,0.05976699397114497
1,217141.9843024616,2684.0,1.8408628762027472,0.4422295981337706,0.0,0.3081111125026824,0.21643681711452725,0.033222472249019766
2,112519.9599542729,1066.0,0.523546342362071,0.15653574472050677,0.0,0.19639568403381938,0.5420153082080472,0.10505326303762666
3,345850.7902566662,7239.0,0.9942967017498017,0.2587429480217972,0.0,0.5049899102959872,0.21174821751677875,0.02451892416543696
4,11329.995538300453,1507.0,1.6014041549115454,0.44892469866883106,0.0,0.21060355750014428,0.26433071708887257,0.0761410267421521
5,472172.58337849815,3794.0,1.873342870473893,0.35660019323157505,0.0,0.12675117837227837,0.4146241417301452,0.10202448666600127
6,356008.11219355435,7939.0,1.8649930675679942,0.08440675283265449,0.0,0.7643203953491052,0.08726592401666057,0.06400692780157968
7,395454.5154803347,7939.0,1.3883818964442778,0.4151997605723062,0.0,0.2638675569816829,0.3039640713329056,0.01696861111310528
8,242342.864427575,2811.0,0.607709316393227,0.04114320755669978,0.0,0.754412584320297,0.18818512897068446,0.016259079152318757
9,101461.94051138317,2082.0,0.5093094544439394,0.4349918219580847,0.0,0.2825546296258342,0.2578461119115485,0.0246074365045326
10,153062.2984123403,3973.0,1.9125876178522447,0.14483476391757685,0.0,0.21351374897839823,0.44860628810488046,0.19304519899914452
11,444921.8753430861,4563.0,1.7403719662612958,0.9096033806545433,0.0,0.026779651012229094,0.048256224988305986,0.01536074334492166
12,491812.03251898935,8707.0,1.5860747305109482,0.2562674549989448,0.0,0.03960902724043861,0.6736559822749927,0.030467535485624003
13,81716.2756374701,7408.0,1.6537464742615806,0.004782493995296807,0.0,0.6030995588851076,0.3627609337818273,0.02935701333776829
14,33059.3849560933,3154.0,1.2636042521152282,0.19113446080764898,0.0,0.031236018809750243,0.7412107019421277,0.03641881844047309
15,52773.996470541904,1117.0,1.161820079812232,0.037458563989832654,0.0,0.29835833733398387,0.6347679660993044,0.029415132576878975
16,256676.06225941537,2391.0,1.9793950981310964,0.18289563279587484,0.0,0.31240652934737606,0.46269353902954974,0.04200429882719924
17,126092.02995764898,4563.0,1.3618929184635942,0.07468312908699466,0.0,0.8396080090888345,0.043948652569376925,0.041760209254793894
18,410295.65363540186,6601.0,0.5756524204691821,0.16245768421763196,0.0,0.0033259791614967983,0.8092281972149415,0.02498813940592975
19,391706.1629296352,3381.0,0.650069410357025,0.7167061729755935,0.0,0.01107401873334694,0.24205068652926878,0.030169121761790887
20,156154.18941244864,1731.0,1.3975022010369127,0.03433470035505839,0.0,0.796914321340137,0.14471152069414847,0.024039457610656102
21,120533.81177583284,688.0,1.575156537436583,0.023429952193138145,0.0,0.8820403517066957,0.07982632807405832,0.014703368026107777
22,149331.67887935555,9771.0,0.9649212199770303,0.07788765694279397,0.0,0.21601899304138777,0.6577945908362347,0.04829875917958357
23,478243.93993630685,3012.0,1.41541078338623,0.029265507545747534,0.0,0.823176257284664,0.07392767493702221,0.07363056023256617
24,390870.77080595447,9771.0,0.5018510305728915,0.05184278222083527,0.0,0.3589405891116375,0.574147284987269,0.015069343680258347
25,102153.7022891891,7939.0,0.5159116937945902,0.4699438748766822,0.0,0.24367910778563343,0.2702165182261229,0.016160499111561456
26,348606.2530535503,3228.0,1.6362031079171653,0.29764580411305525,0.0,0.44840287040706106,0.20529338412669404,0.04865794135318975
27,33843.744517547675,4357.0,0.5546250650783319,0.03808034800039116,0.0,0.14470664521943122,0.795900070283684,0.0213129364964936
28,476650.4654876058,5363.0,1.0040723213965952,0.10500046854763227,0.0,0.025353416761070568,0.8204224847314483,0.04922362995984892
