,fluence,photon_energy,density,hydrogen_factor,nitrogen_factor,oxygen_factor,carbon_factor,sulphur_factor
0,71010.74506904118,533.0,1.9084985396037437,0.03638678773790093,0.0,0.7416530453161585,0.2070221945774074,0.014937972368533219
1,489745.72502385196,3303.0,1.3561656915856808,0.021689460464945114,0.0,0.8966539584084426,0.06619096189851549,0.015465619228096675
2,486618.11319187505,3540.0,0.6419430657399299,0.6536367880241676,0.0,0.14154293220680214,0.1254198655196663,0.07940041424936392
3,75239.09088504525,2391.0,0.6724428549185224,0.5257961370838781,0.0,0.10000931395706512,0.10040318508650319,0.2737913638725536
4,155480.8581558774,9118.0,1.6736949822703948,0.17863956844398265,0.0,0.2161903883288344,0.5226804869944538,0.08248955623272917
5,78285.42180373996,657.0,0.6171673145161125,0.017507357187050144,0.0,0.7795672573166373,0.09086037132310158,0.11206501417321091
6,177028.05058239264,1943.0,0.9437308191327944,0.07994034834105096,0.0,0.6127300831083337,0.2718699667275825,0.035459601823032816
7,428285.2975095412,3012.0,1.5794723760060152,0.5452168701407575,0.0,0.21819484359122837,0.2137857216413,0.022802564626714206
8,229778.25047184413,4258.0,1.526688468967299,0.7552070593370852,0.0,0.05524186231878881,0.0743083314351629,0.11524274690896305
9,15381.76179792517,599.0,1.9493567834096175,0.46943111087041856,0.0,0.4735720286177646,0.03181284731121182,0.02518401320060505
10,486896.55026247003,8910.0,1.982708371867651,0.29405794054630763,0.0,0.18211294916903628,0.5011094871374752,0.022719623147180953
11,249446.995534565,2684.0,1.8823838103739328,0.1126371988794514,0.0,0.020435880188173213,0.8213864894729833,0.04554043145939199
12,427800.28728302126,5616.0,1.3861045741588969,0.5636306956900873,0.0,0.2898817770648746,0.015400807261658331,0.13108671998337965
13,289695.2412196164,3460.0,1.537831235827234,0.0814885221741635,0.0,0.6064808667926853,0.20982239503818936,0.10220821599496177
14,225515.9462218402,1899.0,1.0398698545424936,0.43837015623880377,0.0,0.5373841037960926,0.012012761470354284,0.012232978494749424
15,475137.3581504645,5004.0,1.5997720056307012,0.23437834806077792,0.0,0.7021170444776211,0.022625569114194492,0.0408790383474064
16,15366.748725718418,585.0,1.9777497546474443,0.3116012894748638,0.0,0.5239389512603317,0.11669871229748865,0.04776104696731579
17,181356.78668412968,4563.0,1.8686011655436792,0.2424448466293197,0.0,0.2228382126255442,0.37356759682823215,0.1611493439169039
18,173714.78350378803,1312.0,1.8684656165456668,0.7310026279853001,0.0,0.18971118861946928,0.02626571276059814,0.053020470634632444
19,225685.29423377517,2181.0,1.4993936558069492,0.4369333097916896,0.0,0.08171591544694967,0.2780086862793041,0.20334208848205662
20,130768.08073328096,672.0,1.0254883682962956,0.006063236420096846,0.0,0.9641391086625832,0.013053196570859297,0.016744458346460572
21,495848.55730724917,9549.0,1.8941332524080374,0.1333938075621899,0.0,0.38276399676499484,0.47190002707022893,0.011942168602586282
22,333033.9809101304,2337.0,0.9670526035927298,0.2921563277165048,0.0,0.09794639029101074,0.4293234237240438,0.1805738582684406
23,351272.38016024267,3228.0,1.5481674781551265,0.1481870756236908,0.0,0.5328822534725961,0.24429196488313815,0.0746387060205749
24,382013.454810223,3540.0,0.5284191793035722,0.473160485107836,0.0,0.26057361695873665,0.21765624738463474,0.04860965054879268
25,496330.3314092431,8707.0,1.7103650867023554,0.22643040860785207,0.0,0.437581810820682,0.284580598533359,0.051407182038106895
26,312902.8967646626,9771.0,1.067997708548829,0.12483054798272311,0.0,0.5860025547908764,0.1944044221675637,0.09476247505883686
27,250316.01202023355,2131.0,0.7124017742430606,0.048030011760833394,0.0,0.20862629974944333,0.6814218110333002,0.061921877456422914
28,45559.40414580137,9118.0,1.803052931093816,0.002407148823447363,0.0,0.9575854087313193,0.028633705896370494,0.011373736548862914
29,484229.94644578145,3707.0,1.979310486465009,0.36054248622687224,0.0,0.005890177826313287,0.5822347296293011,0.051332606317513324
30,108691.54651501011,1143.0,1.748741520020015,0.01732529169918965,0.0,0.8632849185579,0.08916165497159638,0.030228134771313926
31,183730.23895614094,9331.0,1.508703985333575,0.0006810833727519581,0.0,0.12037110296699749,0.8512270797999913,0.0277207338602593
32,297166.9564948256,2181.0,1.6641148929891796,0.33428165949443295,0.0,0.272483355537022,0.28294568309376,0.11028930187478507
33,65359.3386162947,509.0,0.8764819634508192,0.10572043974064432,0.0,0.297606825239087,0.5660319397602523,0.030640795260016403
34,64912.54751942212,907.0,0.6682138767865891,0.2925934775640878,0.0,0.3865738291862633,0.27436488192118963,0.046467811328459195
35,128687.66485435532,6159.0,0.5294990669256923,0.1094919492368185,0.0,0.7994967021537742,0.07374417657334538,0.017267172036061935
36,490919.3016911908,7074.0,1.9742082733526902,0.06713192934684407,0.0,0.1405026941356733,0.7550582168545114,0.03730715966297128
37,410411.6091170571,3381.0,0.8724218723516185,0.026707589751970434,0.0,0.4188305444527546,0.5240014242476789,0.030460441547596036
38,112077.28986130835,772.0,1.920791823038844,0.23486379537039012,0.0,0.0196800039726102,0.7170688188922474,0.02838738176475239
39,25995.79825743111,3883.0,0.809616307153179,0.811330691615615,0.0,0.11308079451184867,0.006381210661572756,0.06920730321096358
40,342855.2413055521,5488.0,1.8375716924357564,0.486180688649149,0.0,0.22395478937890062,0.23016405980169508,0.059700462170255285
41,337767.8354325495,9331.0,0.5017710843662354,0.6632734674671048,0.0,0.0217213807891824,0.2692942071164357,0.04571094462727702
42,283425.0645270003,1943.0,0.5186206587730327,0.004836867586264058,0.0,0.44174312308049823,0.5349967438628878,0.018423265470350007
43,442571.95522005606,5363.0,1.2348065528710357,0.0195291425680951,0.0,0.31390902674523696,0.6110378705233077,0.05552396016336021
44,44589.22467946791,2876.0,0.6834945289039995,0.10405240718476524,0.0,0.7570880813090493,0.05750777909705201,0.0813517324091334
45,412079.2235615881,8124.0,0.7046582726201496,0.6737507508708337,0.0,0.2279846367072008,0.038315208316246685,0.05994940410571891
46,76552.63418722509,886.0,0.6601340662426368,0.23267064677789703,0.0,0.6775694311173146,0.019578849730758425,0.07018107237402997
47,48965.52065498824,4890.0,1.7331800457964086,0.022888436837688392,0.0,0.11361521063658547,0.7700774384792959,0.0934189140464303
48,109433.98054608537,1374.0,0.6186911948407602,0.8393442955578032,0.0,0.08257075733361087,0.04804269977711856,0.03004224733146739
49,19990.8851954246,928.0,0.5886484283064655,0.02624551084673285,0.0,0.9468733217391228,0.026364347494760774,0.0005168199193836897
50,144908.51168029784,827.0,1.0616254447042992,0.053486892030548475,0.0,0.061886248106828336,0.8052705223685581,0.07935633749406498
51,18293.73338469198,7239.0,0.6617230831147598,0.9536156268975411,0.0,0.010171356842252142,0.032522946864759386,0.0036900693954474255
52,137211.1026652829,9549.0,1.1300947326977846,0.18343798714670306,0.0,0.18973107109625875,0.5183118369866415,0.10851910477039663
53,449132.665890215,3228.0,1.5701729495534817,0.23154363111425122,0.0,0.6167952173932462,0.06372563881715126,0.08793551267535132
