,fluence,photon_energy,density,hydrogen_factor,nitrogen_factor,oxygen_factor,carbon_factor,sulphur_factor
0,59249.28693085533,559.0,0.7299169428328847,0.0,0.7549332556407442,0.15389283665714926,0.04820692587977425,0.042966981822332294
1,458297.25986721204,5004.0,1.9723010989420482,0.0,0.4986864274302755,0.119800083830836,0.09692559577074082,0.2845878929681477
2,18803.297899596437,1225.0,1.578004951328455,0.0,0.32941475240002205,0.2969875142431063,0.3055278741609835,0.06806985919588814
3,135637.56116877898,720.0,1.7194083341221598,0.0,0.27941393481990134,0.13312744532756018,0.4908050433254309,0.09665357652710758
4,193924.89483755757,3381.0,0.6973658466731791,0.0,0.570262515645977,0.27661728382012224,0.04492637722492784,0.10819382330897287
5,146116.9341045614,2232.0,1.873699969784015,0.0,0.060002308514689885,0.42574752367107577,0.45393839904027405,0.06031176877396023
6,197615.01832015958,1225.0,1.600077117376349,0.0,0.037495099480864665,0.8569737610102172,0.084987578339898,0.020543561169020143
7,229823.0720721214,1855.0,0.9391850555632935,0.0,0.09197146795078842,0.35049376531672294,0.42012149572149987,0.13741327101098863
8,84434.24710451311,3623.0,0.914979668147866,0.0,0.8990995317491154,0.02113334673935141,0.04725433998984608,0.032512781521687066
9,22990.700462693385,886.0,1.973839404924258,0.0,0.43574706886567277,0.34362973396588636,0.18690979739037533,0.03371339977806551
10,113577.33323567545,5748.0,1.1484425564073033,0.0,0.1531434947027828,0.6833184110941921,0.004428368143427667,0.15910972605959744
11,371575.8337264622,4066.0,0.9244608592430426,0.0,0.28404006634941664,0.6288344408579696,0.05230680123565,0.034818691556963766
12,451452.10744327854,3623.0,0.9225085932843229,0.0,0.44734688713165127,0.18122278977881817,0.27712954048511723,0.09430078260441341
13,22193.9431781447,521.0,1.0702385049822811,0.0,0.5768986227619074,0.02044009535137039,0.389907726380244,0.01275355550647819
14,405830.39592028334,5748.0,0.5438527678714677,0.0,0.01630101109854141,0.9266569599669295,0.013033492092370822,0.044008536842158136
15,135941.26460057715,886.0,0.5330997475295127,0.0,0.03986825571274606,0.6204409994773262,0.2980969638418052,0.04159378096812258
16,90427.90366509222,559.0,0.8480842268230334,0.0,0.06428119904212795,0.015559014907907228,0.8808388154723941,0.03932097057757073
17,36408.91855342676,533.0,1.010202566883171,0.0,0.4001993299099962,0.32311443479458785,0.12391054033239016,0.15277569496302584
18,427871.5280737184,4357.0,1.4552756399383173,0.0,0.13340406018989626,0.15211187002734572,0.6609145048692452,0.05356956491351279
19,233410.84183034193,9771.0,1.4406163291222744,0.0,0.5897313981818921,0.11914235092963572,0.15868758305984212,0.13243866782862995
20,335489.95684360777,3303.0,0.8501967073329461,0.0,0.4380591120989772,0.5403083570826548,0.0004495285863323546,0.021183002232035692
21,98326.39478723561,509.0,1.9824710221779391,0.0,0.03862286106800589,0.40661620070412974,0.5309374577204446,0.02382348050741969
22,183587.84898446602,4890.0,1.823516771031888,0.0,0.04622531443393978,0.10032442647711551,0.770426486048061,0.08302377304088376
23,177284.47909810676,1117.0,1.877930816339965,0.0,0.1333563959546608,0.048893960833506465,0.802770313038795,0.014979330173037791
24,366587.94895593444,3883.0,0.644287565497991,0.0,0.03283648018021225,0.9458279158481812,0.013102247156887787,0.00823335681471883
25,210149.4016509764,1543.0,1.2247425591029895,0.0,0.11152841178840181,0.6900599049336393,0.14730305459474738,0.05110862868321147
26,454811.9233298181,3540.0,1.958386881706241,0.0,0.008287901599834283,0.5065032076108925,0.47536473188822165,0.009844158901051541
27,10386.43232758389,672.0,1.6634286207575188,0.0,0.7890295583907357,0.1304304602713833,0.05560596343420051,0.024934017903680356
28,101319.88011286825,1091.0,1.7028257844834696,0.0,0.8256788400272386,0.1206678620692884,0.03576549800205935,0.017887799901413703
29,280713.3836986556,2181.0,0.6243778903386183,0.0,0.03210775414346408,0.292725833305747,0.4880516589876353,0.1871147535631536
30,381417.86881575565,5616.0,0.5671482234768352,0.0,0.962035031292309,0.023457388604510448,0.0042012383090438725,0.010306341794136625
31,473608.65840147267,9331.0,1.9503511720337776,0.0,0.06576102910135709,0.12426994032329589,0.7757311215138156,0.034237909061531444
32,70006.91675141371,3083.0,1.8941251402558215,0.0,0.009953167139787071,0.8964027150375118,0.037090531808325576,0.056553586014375594
