,fluence,photon_energy,density,hydrogen_factor,nitrogen_factor,oxygen_factor,carbon_factor,sulphur_factor
0,333131.6906713233,5882.0,1.6860679240451502,0.27382630482733156,0.15105301852281244,0.47039643092533184,0.0,0.10472424572452425
1,21582.454239074643,2623.0,1.8879301818175565,0.7060911303378699,0.18752299595645158,0.028001697240101035,0.0,0.0783841764655775
2,18157.89355971792,928.0,1.9236847981129777,0.06349833350684796,0.7167525406777149,0.19821940884558525,0.0,0.021529716969851873
3,219306.29825674332,3883.0,1.0689070782993544,0.02503565388963543,0.5588814537861827,0.2873863518257105,0.0,0.12869654049847135
4,130445.57797993576,2337.0,1.6975112207698362,0.5110354323609365,0.4333229384375516,0.009451009722098615,0.0,0.046190619479413324
5,450728.4561828118,3707.0,0.9294909640439619,0.004961595048118223,0.05611442603788692,0.9304466950978526,0.0,0.00847728381614224
6,177406.43285897607,1225.0,1.3279910895366625,0.08835767216819768,0.06018061901195918,0.8376828622893441,0.0,0.013778846530499184
7,492864.4912838495,3381.0,0.7033275911736496,0.3994457852649926,0.033126219897666294,0.5154047745110906,0.0,0.05202322032625056
8,340055.5820480751,5882.0,1.8119085253635796,0.04868283722834427,0.19827551655416137,0.679746783001758,0.0,0.07329486321573644
9,15817.930103155908,3883.0,0.5301543409413816,0.44014129629017834,0.21759709291108636,0.2729052046415938,0.0,0.06935640615714153
10,57703.23727941581,657.0,0.6092427500364312,0.020469419709389727,0.2924419906186694,0.5902752843261381,0.0,0.09681330534580283
11,469481.1612992362,5363.0,0.5800512129301285,0.6670538729162552,0.2577857523913806,0.03297628679074037,0.0,0.042184087901623785
12,163996.66113869604,1899.0,0.9753156820074855,0.17902322880050667,0.4435197950681636,0.3281050373125447,0.0,0.04935193881878507
13,481977.63918953546,3794.0,1.5852927981971296,0.2847290098191298,0.3771566308364421,0.2916192083330221,0.0,0.04649515101140603
14,71644.04434104206,754.0,0.5697214558881416,0.045489122818447254,0.5019160285746668,0.4282936882870651,0.0,0.024301160319820846
15,471866.49461182044,3154.0,0.5107734842457241,0.45593860748419307,0.33827656811592544,0.18655921970899392,0.0,0.019225604690887504
16,110485.8965849454,4670.0,0.9438539219248406,0.278133421607295,0.13244641474989088,0.47382057217751583,0.0,0.11559959146529837
17,309629.4923898972,3303.0,0.5327072393264716,0.07115896535204122,0.5129768188443201,0.2535554661557372,0.0,0.1623087496479015
18,33871.42434794939,6601.0,1.4137928607838206,0.9166081703882679,0.010528672854794573,0.010696455833883293,0.0,0.06216670092305416
19,72361.30927315215,5363.0,1.4637295461050681,0.36067975249449535,0.1754189101466661,0.3644617120031658,0.0,0.09943962535567284
20,20754.819349057645,509.0,0.5745950995544968,0.8237439854418109,0.11035578512611927,0.04170087202121761,0.0,0.02419935741085223
21,491693.0682485662,9771.0,1.8164982970005497,0.12556756376949618,0.7330646780268022,0.09760399985593018,0.0,0.043763758347771325
22,160452.03201742604,1407.0,1.3566426436682735,0.009130651769496798,0.8087145813626603,0.15591716146173873,0.0,0.02623760540610423
23,178051.5972029181,9771.0,1.8894151821648038,0.05345661826798466,0.40641981571620533,0.518448979429687,0.0,0.021674586586122948
