,fluence,photon_energy,density,hydrogen_factor,nitrogen_factor,oxygen_factor,carbon_factor,sulphur_factor
0,414712.45613423263,7939.0,0.566388438257188,0.07281010456465396,0.2060007104004256,0.6452051807192598,0.06651251775753683,0.009471486558123729
1,372342.00161203585,8910.0,0.5600621028522165,0.061089229075841404,0.8263729472683546,0.006383104645362071,0.09639148468164488,0.009763234328797074
2,67768.85106229465,1653.0,1.9344621028855087,0.048154860569965534,0.6377417852348929,0.13091325077423172,0.171265808367451,0.011924295053458829
3,104979.29435921108,1579.0,1.9713492864410795,0.13508339595112148,0.745521047803718,0.03061888287418934,0.08015608021109902,0.00862059315987223
4,110676.64939494774,642.0,0.6713181625692035,0.020516246566916443,0.6692599902399872,0.08973989851276165,0.21299250101914927,0.007491363661185365
5,101195.87645475038,546.0,1.7340218762968407,0.032014731096819855,0.22321978664997358,0.637126545870213,0.09927789931378864,0.00836103706920499
6,351045.0953852428,2811.0,0.5543331078674565,0.15896161418306753,0.7348962728301964,0.07931270328326324,0.01636071917862208,0.01046869052485075
7,244937.2758558162,2181.0,1.823089835127546,0.12468986253397184,0.7724768830208663,0.02802702115709087,0.05856814523191577,0.016238088056155165
8,473111.29059874424,6755.0,0.7644305879082881,0.11360177611313708,0.2697904267052479,0.016190682429478184,0.5378442182719781,0.06257289648015879
9,58626.29999237054,1731.0,0.8234149138148498,0.01572662388264769,0.8937657307803072,0.0795809259241441,0.0018209378242094354,0.009105781588691613
10,41782.99937300023,509.0,1.9755415385129003,0.09638468199128775,0.2952691302468705,0.5707592952301567,0.026202622287873376,0.011384270243811717
11,491759.16542210634,9549.0,1.2141753512048887,0.011606709924796363,0.0012196750774535383,0.9694579594953336,0.01233564875347968,0.005380006748936772
12,380283.94441263704,5121.0,1.1016073196356657,0.06701861160449285,0.08688115522606944,0.8343922310484035,0.0020975566151300935,0.009610445505904114
13,97191.88272599297,1169.0,1.8923331822353693,0.14873498394223053,0.6184597764489524,0.0332650201130182,0.18931786417268465,0.010222355323114128
14,81714.4155093234,1091.0,1.4371027064558364,0.05867005013892253,0.7857071103355309,0.01820676569116744,0.12788099008913378,0.009535083745245417
15,34439.013788809614,4670.0,1.6227837618228544,0.03717696316755054,0.22300091935799787,0.7001177093422639,0.02790994574838019,0.011794462383807523
16,325266.205164811,2876.0,0.5704047838528588,0.051686080705489856,0.6688183180751601,0.1438612805889719,0.11666972561845065,0.018964595011927463
17,52306.85727485758,9549.0,1.3260242218372142,0.05571539643463742,0.12250718943479649,0.7447502021306412,0.06674064219410449,0.010286569805820354
18,26590.27606889769,657.0,1.3371966447621126,0.006883358519204039,0.6334231185368011,0.33336520074407333,0.019459125505793342,0.006869196694127953
19,422705.30560092704,5488.0,1.2959042448486118,0.05452995555298885,0.06927303861409691,0.8102624645974648,0.056481736020118585,0.009452805215330895
20,215301.32504803804,9771.0,1.8795629239989113,0.10785579512004125,0.11109778968136104,0.7385914404421656,0.02534365268929762,0.017111322067134394
21,308216.6690145371,6159.0,1.1781826126236596,0.07570342824907685,0.2988123874147024,0.15485686654238429,0.42537548477413706,0.04525183301969949
22,418603.62328994606,3623.0,1.9746364351525145,0.09090336331185712,0.2280991830979481,0.5256795881725342,0.14477455407196643,0.01054331134569419
23,34773.55533805031,886.0,1.384905584526789,0.02284821078834,0.03215511853177214,0.764569365401954,0.16989630924968005,0.010530996028253761
24,146853.1634915692,7939.0,1.957352291135251,0.0008586111692547132,0.9778779686101196,0.01064992827641768,0.0009904307596158774,0.009623061184592214
25,378347.1032100066,8508.0,0.7675279066719298,0.007627962942627563,0.04644512743274698,0.9100820325267651,0.024893813847571146,0.010951063250289222
26,452549.4852104435,3154.0,1.489284934823391,0.027261346677918692,0.10804791674166658,0.5508213950817205,0.30348587848808917,0.010383463010605103
27,186166.42862013547,1507.0,0.8559022142879922,0.058264531932497615,0.04483692669873112,0.8682651978121871,0.0008904334602044039,0.027742910096379775
28,148588.66753901143,3794.0,1.7736425396631885,0.07282459148119907,0.2733608864368286,0.6207058826592481,0.021145478787050243,0.01196316063567409
29,106442.57498849802,720.0,1.6691662909446328,0.034441980212602745,0.23088422587558222,0.7155892284334643,0.012746029388801214,0.006338536089549469
30,443862.57806064317,3540.0,0.7544654380452491,0.0999058168272336,0.0724531558262596,0.8129009495108892,0.008507695421681088,0.006232382413936536
31,479576.09839757124,9331.0,0.6062187433812425,0.2216999163210484,0.4510941967569423,0.2977066484299858,0.020202680253222142,0.009296558238801374
32,367554.47811692714,5363.0,1.6432686768223768,0.09543000816301699,0.04468433818146899,0.810153925956407,0.041741553870784175,0.007990173828322754
33,430920.45270915097,3012.0,0.549922987080406,0.010684260906009223,0.15627293261922556,0.6130939722510718,0.21005486761867076,0.009893966605022647
34,172199.39831780782,2232.0,1.3998906262286102,0.005671309120477303,0.8493671813176104,0.0018457961601830546,0.13303002794205698,0.010085685459672287
35,99640.79881619368,3883.0,1.368792332299738,0.040809797916385906,0.028542621902392575,0.8872402774461091,0.03338706886341857,0.010020233871693821
36,89596.72583385847,521.0,1.562775469562595,0.09114339655335603,0.8066942243762985,0.05067732188893555,0.041381689294687544,0.010103367886722395
37,426065.8733483737,7581.0,1.797258854546951,0.03787024189728509,0.12125337436394411,0.8262110812186066,0.005662747662309206,0.009002554857854823
38,208389.57616397488,2131.0,1.970458925847585,0.03879885286150275,0.041675434486367596,0.8093271949727991,0.1033552022211138,0.006843315458216756
39,418491.95520399994,3460.0,1.1269008378223102,0.09932616836467027,0.04115468876605309,0.5573142454812741,0.28911577246431536,0.01308912492368727
40,26995.40645024682,7758.0,1.6840299851695129,0.034153069190342014,0.10934291289284964,0.8375263739628596,0.011033833626185601,0.007943810327763017
41,181518.54723291387,5121.0,1.7188950849908662,0.11777898671886658,0.07477879201625343,0.773547495600672,0.021909827119767092,0.011984898544440951
42,36853.79571282094,1473.0,1.745353807573868,0.1404162060304252,0.14134900088208147,0.685704885355237,0.022366310997308386,0.010163596734947988
43,72421.0388466774,907.0,1.4250901357875065,0.04403686560395549,0.08012541559647812,0.8423239785388391,0.022091200460036906,0.01142253980069034
44,100761.02765056097,1169.0,1.550299666519129,0.0249827415034812,0.2620475744941693,0.6998218769206436,0.0036659993070053635,0.00948180777470057
45,462993.9886636519,10000.0,1.875816864939038,0.27156455529062495,0.5076727789894524,0.13995328790732137,0.06348883668813915,0.01732054112446211
46,375912.3943436004,3540.0,0.5189146180090352,0.038303616016973345,0.028882434290460654,0.15656231069835383,0.7647072983548638,0.011544340639348206
47,89257.14405782458,4258.0,1.8624732666229176,0.05058465299693999,0.47523340101819483,0.4297721049232026,0.03348338644513956,0.010926454616523026
48,45218.63620937399,8314.0,1.3478197655617645,0.010666327249037355,0.7486246594878921,0.01938127156045058,0.21068057643762425,0.010647165264995621
49,127195.74633992363,642.0,1.7969358791069543,0.08022803957432557,0.6168953151241902,0.03063623023250549,0.2613120539438819,0.01092836112509685
50,118628.5564558239,8910.0,1.7626096366236523,0.03210633890224605,0.8680337298138224,0.08487959907309424,0.0017034279655630574,0.013276904245274267
51,498269.1265495418,5748.0,0.5079692275753234,0.03721061883934785,0.1076024835418746,0.31443244084114463,0.5312275363962256,0.0095269203814073
52,43912.590061345996,1407.0,1.8361307931211075,0.1823446376841904,0.7369995261150337,0.06932607174012295,0.0033774002276735224,0.007952364232979469
53,408179.3041019465,4161.0,0.6576513788430658,0.015046707154566888,0.9136783235153966,0.05582395744964,0.009018860336688122,0.006432151543708299
54,383926.19233522273,5004.0,1.2757953959962738,0.06215675947379507,0.11550749973185312,0.7747244201546292,0.0370372539008177,0.010574066738904892
55,112744.41331340965,9331.0,1.3502500247333562,0.07084111946811006,0.3459654765551192,0.5730319821596975,0.00012720486054564815,0.010034216956527606
56,138742.55426211795,2563.0,0.725096184239117,0.06611997815005907,0.8215262562680598,0.07667926039989711,0.026260691913238886,0.009413813268745097
57,178439.14590969402,8314.0,1.3277889254021695,0.02305701079769946,0.9155122094534803,0.04977496829743676,0.00399583741684107,0.007659974034542313
58,389809.82113460824,3381.0,1.557240351270727,0.13057006979893918,0.04811193726257102,0.8022178770587018,0.011399695711379563,0.0077004201684084915
59,464028.4505631781,2944.0,0.792935682777237,0.008765752163601408,0.00754552276464205,0.8268039148401444,0.1512431766581302,0.005641633573481813
60,396594.9605963541,4563.0,0.7512641880311677,0.20983271750278976,0.02273122742261191,0.6527197278903908,0.10196911159176987,0.012747215592437723
61,52768.137818821415,2232.0,1.8130268814573864,0.15718906146593187,0.7917001600407994,0.01886963184055094,0.023281838313297696,0.008959308339420154
62,497408.0406287474,3460.0,1.6831592820530932,0.13258906922173086,0.014730172967342829,0.7505406863267108,0.09475962897650196,0.007380442507713593
63,114199.71177495441,533.0,1.4986042701652724,0.0495573227408534,0.7983990276806205,0.07072341469983248,0.07162333507494349,0.009696899803750065
64,67785.36881572081,2623.0,1.9366810484116534,0.014537732535723439,0.40602036062569224,0.5293210790508905,0.038938856944408295,0.011181970843285479
65,438203.6281157188,5004.0,1.728131235655981,0.12610352445237905,0.04650305917050067,0.7656763118250464,0.05355716769982424,0.008159936852249616
66,88455.08824749685,2811.0,1.5815344004112886,0.12328822194936662,0.021649492831368477,0.7921918258641495,0.053775649569824176,0.009094809785291254
67,480098.4063985048,4066.0,0.5959432027119163,0.09041268628364292,0.560519117226596,0.21662244798738034,0.08694120076424872,0.04550454773813211
68,11853.677112081838,627.0,0.9178132863352246,0.15660583448915524,0.6704953250648944,0.15475825239089608,0.005631135719303316,0.012509452335751002
69,103728.82010511644,4459.0,1.91934047907617,0.0322834715871284,0.1162820295856245,0.7990239071585338,0.039801981325684535,0.012608610343028865
70,478736.34267294727,4563.0,1.540939314577492,0.08372230640085367,0.15612429019025995,0.6718859995133682,0.07859278360488205,0.009674620290636104
71,468560.1422177763,4258.0,1.6364512907192201,0.011467832864329197,0.17044400124459638,0.6374789967477517,0.1714641059131118,0.009145063230210955
72,78972.64391110561,4066.0,1.4060848000389263,0.03571948123600867,0.8488206422304805,0.06697002310087506,0.041301998963330755,0.007187854469305118
73,294636.9371167037,2563.0,0.6539606510407258,0.07377898102438187,0.01670206446562875,0.8862950101655147,0.011873353363407106,0.01135059098106751
